Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,AI_Investment_USD,Productivity_Gain_Percent,Annual_Savings_USD,Satisfaction_Score,AI_Usage_Hours_Per_Week,ROI_Percent,Adoption_Status
ORG_4621,Manufacturing,Medium,962,Gemini,2024,105027,26.23,89792.34,4,21.06,85.49,Early Adopter
ORG_4622,Manufacturing,Medium,870,ChatGPT,2023,80855,22.69,128990.97,6,14.14,159.53,Slow Adopter
ORG_4623,IT,Large,5890,Copilot,2025,228659,25.34,188400.49,4,19.73,82.39,Early Adopter
ORG_4624,Manufacturing,Medium,356,ChatGPT,2024,87745,23.04,100575.3,4,18.59,114.62,Early Adopter
ORG_4625,Healthcare,Medium,751,ChatGPT,2024,70972,16.75,196650.14,4,15.35,277.08,Early Adopter
ORG_4626,IT,Medium,392,Claude,2022,80092,38.1,86885.84,8,36.51,108.48,AI Leader
ORG_4627,Education,Small,185,Copilot,2024,12507,26.19,29253.75,3,32.44,233.9,AI Leader
ORG_4628,Finance,Large,7870,ChatGPT,2021,296700,26.14,625157.49,7,24.29,210.7,Early Adopter
ORG_4629,Finance,Large,1665,ChatGPT,2026,268938,27.77,344646.9,8,22.3,128.15,Early Adopter
ORG_4630,Healthcare,Small,124,Copilot,2023,7570,18.19,8457.79,8,3.09,111.73,Slow Adopter
ORG_4631,Healthcare,Small,187,ChatGPT,2022,14123,26.96,22796.55,6,24.58,161.41,Early Adopter
ORG_4632,Healthcare,Medium,906,Copilot,2024,88437,29.07,80791.47,7,24.42,91.35,Early Adopter
ORG_4633,Manufacturing,Medium,202,Copilot,2021,70847,22.64,177847.12,3,21.19,251.03,Early Adopter
ORG_4634,Finance,Small,122,ChatGPT,2025,14125,22.91,22795.13,9,31.17,161.38,AI Leader
ORG_4635,IT,Small,66,ChatGPT,2024,17769,39.06,22420.12,7,34.54,126.18,AI Leader
ORG_4636,Retail,Small,47,Gemini,2023,12116,24.0,11593.41,9,7.79,95.69,Slow Adopter
ORG_4637,IT,Small,34,Gemini,2026,14328,32.29,34292.34,6,36.66,239.34,AI Leader
ORG_4638,Healthcare,Large,3620,Copilot,2026,219218,18.39,277689.8,10,12.55,126.67,Slow Adopter
ORG_4639,Manufacturing,Medium,595,Gemini,2025,97786,31.83,253254.61,7,33.78,258.99,AI Leader
ORG_4640,Healthcare,Small,155,Claude,2026,25614,23.35,27873.0,7,6.04,108.82,Slow Adopter
ORG_4641,IT,Small,198,ChatGPT,2026,10479,33.6,18283.05,10,26.54,174.47,Early Adopter
ORG_4642,IT,Medium,686,Copilot,2025,57610,31.55,114342.95,10,33.6,198.48,AI Leader
ORG_4643,Retail,Medium,651,Copilot,2026,72701,13.23,158811.31,4,7.05,218.44,Slow Adopter
ORG_4644,Retail,Small,159,ChatGPT,2023,10520,11.77,23391.98,5,4.01,222.36,Slow Adopter
ORG_4645,Manufacturing,Small,53,Gemini,2024,11377,34.01,8917.73,10,26.56,78.38,Early Adopter
ORG_4646,Finance,Small,46,Midjourney,2023,19446,33.44,28126.15,8,31.61,144.64,AI Leader
ORG_4647,IT,Small,83,Gemini,2020,11157,34.67,20517.44,4,33.38,183.9,AI Leader
ORG_4648,Retail,Small,175,Copilot,2024,21964,31.19,48285.43,10,32.94,219.84,AI Leader
ORG_4649,Manufacturing,Medium,720,Midjourney,2021,74402,26.19,119721.67,5,28.18,160.91,Early Adopter
ORG_4650,Education,Medium,409,ChatGPT,2025,84489,24.5,55507.1,6,10.81,65.7,Slow Adopter
ORG_4651,Healthcare,Medium,253,Copilot,2024,150602,38.57,404008.07,8,35.54,268.26,AI Leader
ORG_4652,IT,Small,79,Copilot,2026,11709,22.2,12114.17,8,5.63,103.46,Slow Adopter
ORG_4653,Retail,Small,158,Claude,2025,16217,36.55,14225.77,4,37.84,87.72,AI Leader
ORG_4654,Education,Large,5012,Gemini,2025,275267,33.84,258996.56,9,17.73,94.09,Early Adopter
ORG_4655,Education,Small,192,Gemini,2024,5153,14.35,8341.82,3,17.56,161.88,Early Adopter
ORG_4656,Healthcare,Small,38,Claude,2024,25704,21.07,65145.76,9,10.13,253.45,Slow Adopter
ORG_4657,Manufacturing,Small,169,Copilot,2023,12902,21.62,8897.01,3,16.32,68.96,Early Adopter
ORG_4658,Healthcare,Medium,741,Gemini,2025,49402,32.56,133252.14,5,29.14,269.73,Early Adopter
ORG_4659,Manufacturing,Small,199,Gemini,2026,5000,34.11,12667.83,5,32.83,253.36,AI Leader
ORG_4660,Manufacturing,Small,187,Claude,2026,21981,22.94,35821.05,7,7.01,162.96,Slow Adopter
ORG_4661,Manufacturing,Small,84,Copilot,2023,6031,12.31,5746.07,7,16.5,95.28,Early Adopter
ORG_4662,Finance,Large,9196,Claude,2023,414277,32.55,734098.83,10,26.18,177.2,Early Adopter
ORG_4663,Healthcare,Medium,310,Gemini,2024,67479,13.91,122036.88,3,4.67,180.85,Slow Adopter
ORG_4664,Education,Medium,848,ChatGPT,2024,91457,37.42,144662.99,3,36.79,158.18,AI Leader
ORG_4665,IT,Medium,556,Gemini,2026,85323,18.08,110409.79,4,19.76,129.4,Early Adopter
ORG_4666,Healthcare,Medium,908,ChatGPT,2026,47736,42.96,131309.69,7,27.58,275.07,Early Adopter
ORG_4667,Healthcare,Medium,604,Copilot,2024,82197,26.62,87839.39,7,22.67,106.86,Early Adopter
ORG_4668,Healthcare,Medium,607,Gemini,2026,122141,22.39,277780.81,3,9.7,227.43,Slow Adopter
ORG_4669,Manufacturing,Medium,536,Gemini,2025,30348,22.09,45688.54,4,15.32,150.55,Early Adopter
ORG_4670,IT,Medium,437,Claude,2024,63689,15.93,122144.88,10,3.05,191.78,Slow Adopter
ORG_4671,Healthcare,Medium,516,ChatGPT,2025,47728,19.11,97627.58,3,22.1,204.55,Early Adopter
ORG_4672,Healthcare,Medium,377,ChatGPT,2024,78772,17.16,146231.52,7,13.77,185.64,Slow Adopter
ORG_4673,Healthcare,Medium,920,Copilot,2024,89128,34.33,159352.91,7,38.56,178.79,AI Leader
ORG_4674,Healthcare,Small,124,Midjourney,2025,13207,23.18,15909.62,3,33.54,120.46,AI Leader
ORG_4675,Manufacturing,Small,53,Copilot,2021,10351,13.38,14422.79,8,9.2,139.34,Slow Adopter
ORG_4676,Education,Large,1221,ChatGPT,2024,288950,28.29,467178.65,5,20.3,161.68,Early Adopter
ORG_4677,Retail,Medium,487,ChatGPT,2024,70261,14.34,128252.48,9,12.31,182.54,Slow Adopter
ORG_4678,Manufacturing,Medium,309,Claude,2025,82953,21.64,197738.81,10,6.8,238.37,Slow Adopter
ORG_4679,Finance,Medium,477,ChatGPT,2026,34915,27.05,77665.67,4,36.31,222.44,AI Leader
ORG_4680,Manufacturing,Small,31,ChatGPT,2024,5995,26.69,12041.99,10,27.76,200.87,Early Adopter
ORG_4681,Education,Large,7308,ChatGPT,2025,182223,30.97,494263.35,7,24.11,271.24,Early Adopter
ORG_4682,Finance,Medium,909,ChatGPT,2026,66416,26.43,173033.28,4,19.04,260.53,Early Adopter
ORG_4683,Manufacturing,Small,162,Gemini,2025,13476,28.07,20737.15,6,35.16,153.88,AI Leader
ORG_4684,Manufacturing,Medium,270,Claude,2023,91522,36.75,110926.74,10,30.66,121.2,AI Leader
ORG_4685,Retail,Medium,450,ChatGPT,2023,99003,23.82,88253.42,8,17.69,89.14,Early Adopter
ORG_4686,IT,Small,96,Copilot,2023,18590,20.59,41321.94,6,16.94,222.28,Early Adopter
ORG_4687,IT,Large,6344,ChatGPT,2024,123967,29.92,230618.61,9,24.58,186.03,Early Adopter
ORG_4688,Healthcare,Large,4612,Claude,2022,154807,33.12,233623.77,7,39.89,150.91,AI Leader
ORG_4689,IT,Large,7944,Claude,2026,253051,20.2,418579.69,9,14.71,165.41,Slow Adopter
ORG_4690,Education,Small,167,Gemini,2022,18824,34.65,43445.11,10,25.98,230.8,Early Adopter
ORG_4691,Finance,Medium,876,Gemini,2023,102646,33.34,71522.84,5,25.5,69.68,Early Adopter
ORG_4692,Manufacturing,Small,59,Claude,2023,6866,10.61,9318.94,9,3.85,135.73,Slow Adopter
ORG_4693,Retail,Large,8451,Midjourney,2020,379928,27.63,669267.56,10,30.7,176.16,AI Leader
ORG_4694,Finance,Small,111,Claude,2022,7666,33.66,9266.62,6,21.08,120.88,Early Adopter
ORG_4695,IT,Small,133,ChatGPT,2023,12761,23.54,32498.89,4,32.68,254.67,AI Leader
ORG_4696,IT,Small,187,ChatGPT,2025,17963,35.35,49271.46,6,31.36,274.29,AI Leader
ORG_4697,Finance,Medium,902,Gemini,2020,78030,16.49,125473.56,9,12.05,160.8,Slow Adopter
ORG_4698,Finance,Medium,706,ChatGPT,2026,82121,38.59,109183.14,4,29.23,132.95,Early Adopter
ORG_4699,Retail,Small,68,Gemini,2023,5000,29.69,13721.55,6,34.67,274.43,AI Leader
ORG_4700,Manufacturing,Large,7497,ChatGPT,2023,140352,20.24,171244.89,7,21.23,122.01,Early Adopter
ORG_4701,IT,Small,78,Gemini,2025,19157,28.84,11807.91,10,22.35,61.64,Early Adopter
ORG_4702,Education,Medium,694,Copilot,2026,50842,32.29,63328.49,8,19.89,124.56,Early Adopter
ORG_4703,Manufacturing,Small,89,Midjourney,2020,18778,7.32,40677.7,7,8.54,216.62,Slow Adopter
ORG_4704,Manufacturing,Medium,258,Gemini,2026,53290,22.65,47833.49,9,22.29,89.76,Early Adopter
ORG_4705,Retail,Small,123,ChatGPT,2026,15467,16.83,41301.92,9,10.74,267.03,Slow Adopter
ORG_4706,IT,Large,8034,ChatGPT,2024,181336,22.75,410146.08,9,9.33,226.18,Slow Adopter
ORG_4707,IT,Small,107,Copilot,2023,14776,34.32,12625.21,6,34.46,85.44,AI Leader
ORG_4708,Manufacturing,Small,26,ChatGPT,2026,10385,26.89,14274.47,7,6.1,137.45,Slow Adopter
ORG_4709,Education,Small,172,Copilot,2022,14303,37.88,21760.11,7,32.47,152.14,AI Leader
ORG_4710,Education,Small,97,ChatGPT,2026,21106,38.34,56772.46,4,30.87,268.99,AI Leader
ORG_4711,Healthcare,Medium,862,ChatGPT,2026,89674,15.89,101135.37,5,11.85,112.78,Slow Adopter
ORG_4712,Education,Medium,992,ChatGPT,2024,137769,16.47,237782.56,7,8.4,172.6,Slow Adopter
ORG_4713,Manufacturing,Medium,982,ChatGPT,2024,89646,32.73,83152.3,10,33.99,92.76,AI Leader
ORG_4714,IT,Medium,527,Gemini,2022,76273,26.07,195512.66,9,7.57,256.33,Slow Adopter
ORG_4715,Finance,Medium,513,Claude,2022,69637,25.86,165496.81,10,18.75,237.66,Early Adopter
ORG_4716,IT,Medium,274,ChatGPT,2025,62070,31.19,52459.43,10,33.53,84.52,AI Leader
ORG_4717,IT,Medium,414,Gemini,2022,92962,27.23,170560.56,9,10.44,183.47,Slow Adopter
ORG_4718,Education,Medium,429,ChatGPT,2024,149174,21.82,294478.78,10,35.49,197.41,AI Leader
ORG_4719,Healthcare,Small,47,Claude,2022,8254,20.62,18359.09,10,27.47,222.43,Early Adopter
ORG_4720,Education,Small,59,Claude,2026,19323,36.24,26191.01,10,24.85,135.54,Early Adopter
ORG_4721,Retail,Medium,489,Copilot,2026,64699,35.49,91533.05,5,23.8,141.48,Early Adopter
ORG_4722,Healthcare,Small,79,ChatGPT,2025,21118,22.18,20294.34,7,25.88,96.1,Early Adopter
ORG_4723,Healthcare,Medium,444,ChatGPT,2026,73883,42.36,190428.46,6,34.73,257.74,AI Leader
ORG_4724,Finance,Medium,877,ChatGPT,2022,92209,28.63,72917.15,7,5.35,79.08,Slow Adopter
ORG_4725,IT,Small,147,Gemini,2021,12209,16.21,22632.4,6,6.56,185.37,Slow Adopter
ORG_4726,Healthcare,Small,146,ChatGPT,2025,19150,11.61,21945.78,7,3.63,114.6,Slow Adopter
ORG_4727,Finance,Medium,914,Claude,2020,106536,24.59,154465.57,4,21.95,144.99,Early Adopter
ORG_4728,Manufacturing,Medium,965,Copilot,2020,65552,26.93,61805.82,6,15.34,94.29,Early Adopter
ORG_4729,IT,Small,95,Claude,2026,14456,31.51,12714.3,7,20.88,87.95,Early Adopter
ORG_4730,Manufacturing,Small,43,Gemini,2026,14024,35.45,20125.92,6,36.87,143.51,AI Leader
ORG_4731,IT,Large,2894,Gemini,2026,246275,38.92,590642.56,3,26.83,239.83,Early Adopter
ORG_4732,IT,Small,101,Gemini,2024,21509,26.66,23111.88,8,28.27,107.45,Early Adopter
ORG_4733,Healthcare,Large,2084,Gemini,2026,380971,33.51,439004.36,4,34.86,115.23,AI Leader
ORG_4734,Healthcare,Small,80,ChatGPT,2026,13433,19.08,20716.97,3,24.54,154.22,Early Adopter
ORG_4735,Finance,Large,2949,ChatGPT,2020,195718,28.33,513775.84,5,29.7,262.51,Early Adopter
ORG_4736,Education,Large,6774,Claude,2025,292227,33.46,646759.42,10,29.92,221.32,Early Adopter
ORG_4737,Manufacturing,Small,95,ChatGPT,2024,20429,34.15,37152.72,8,21.94,181.86,Early Adopter
ORG_4738,Manufacturing,Medium,267,ChatGPT,2020,104754,19.38,105110.4,6,21.22,100.34,Early Adopter
ORG_4739,IT,Small,99,Copilot,2023,15126,27.59,15866.98,3,32.88,104.9,AI Leader
ORG_4740,IT,Medium,377,Copilot,2021,91845,9.14,118655.97,10,4.69,129.19,Slow Adopter
ORG_4741,Healthcare,Medium,792,ChatGPT,2025,47175,22.22,37842.36,8,19.41,80.22,Early Adopter
ORG_4742,Education,Medium,814,Copilot,2026,79400,11.56,76146.11,5,7.76,95.9,Slow Adopter
ORG_4743,Healthcare,Medium,534,Gemini,2024,100787,32.0,86529.37,3,29.73,85.85,Early Adopter
ORG_4744,Retail,Medium,554,Claude,2025,79206,16.78,127440.75,7,11.09,160.9,Slow Adopter
ORG_4745,IT,Small,112,ChatGPT,2025,12387,20.43,33057.47,3,14.46,266.87,Slow Adopter
ORG_4746,Retail,Large,9608,Copilot,2026,286368,20.49,503363.4,8,27.48,175.78,Early Adopter
ORG_4747,Finance,Small,124,Claude,2022,15969,13.49,40013.19,7,6.77,250.57,Slow Adopter
ORG_4748,Education,Small,41,ChatGPT,2026,18510,33.4,11911.04,8,27.21,64.35,Early Adopter
ORG_4749,Finance,Small,70,Claude,2021,17810,20.75,19392.24,4,18.72,108.88,Early Adopter
ORG_4750,Education,Medium,574,ChatGPT,2021,78360,30.13,213264.67,3,36.04,272.16,AI Leader
ORG_4751,Manufacturing,Small,31,ChatGPT,2026,13602,41.99,20288.63,9,34.53,149.16,AI Leader
ORG_4752,Healthcare,Small,22,Gemini,2023,10792,13.58,12280.04,3,5.35,113.79,Slow Adopter
ORG_4753,Education,Medium,481,ChatGPT,2020,66513,24.37,58977.93,7,25.87,88.67,Early Adopter
ORG_4754,Finance,Large,1152,ChatGPT,2024,179725,13.52,380552.12,4,15.43,211.74,Early Adopter
ORG_4755,Healthcare,Small,197,Copilot,2026,14769,34.34,10810.32,5,32.75,73.2,AI Leader
ORG_4756,Retail,Medium,966,Claude,2022,60496,30.08,135507.71,6,30.59,223.99,AI Leader
ORG_4757,Education,Medium,704,Claude,2026,85042,35.33,153383.07,4,38.25,180.36,AI Leader
ORG_4758,Manufacturing,Small,101,Midjourney,2026,17492,24.39,29074.52,7,32.97,166.22,AI Leader
ORG_4759,Retail,Medium,272,Gemini,2022,78027,19.96,104512.01,3,12.57,133.94,Slow Adopter
ORG_4760,Manufacturing,Large,8101,ChatGPT,2024,361613,21.88,760400.42,10,19.88,210.28,Early Adopter
ORG_4761,Manufacturing,Large,7744,Copilot,2025,294606,28.14,740681.84,3,15.06,251.41,Early Adopter
ORG_4762,Manufacturing,Small,80,ChatGPT,2021,15231,23.71,17017.84,7,11.05,111.73,Slow Adopter
ORG_4763,Retail,Small,58,Copilot,2022,13106,14.39,26310.4,7,13.74,200.75,Slow Adopter
ORG_4764,IT,Small,107,ChatGPT,2025,16420,28.18,29139.65,3,32.83,177.46,AI Leader
ORG_4765,Healthcare,Small,162,ChatGPT,2026,11178,30.59,8913.59,8,7.51,79.74,Slow Adopter
ORG_4766,Healthcare,Medium,466,ChatGPT,2025,53422,34.3,102228.0,5,39.81,191.36,AI Leader
ORG_4767,Finance,Medium,435,ChatGPT,2026,53329,31.41,122351.53,5,16.03,229.43,Early Adopter
ORG_4768,Healthcare,Small,33,ChatGPT,2023,12711,5.0,11207.56,7,4.17,88.17,Slow Adopter
ORG_4769,Retail,Small,58,Copilot,2023,10493,21.61,23544.35,9,16.64,224.38,Early Adopter
ORG_4770,IT,Large,2750,ChatGPT,2025,262177,23.48,620420.73,6,17.94,236.64,Early Adopter
ORG_4771,Healthcare,Small,153,Copilot,2026,15357,33.19,14366.96,7,36.26,93.55,AI Leader
ORG_4772,Education,Medium,736,Copilot,2023,96508,28.51,171382.49,10,27.72,177.58,Early Adopter
ORG_4773,Retail,Large,1207,Gemini,2023,365705,23.21,485771.07,6,27.34,132.83,Early Adopter
ORG_4774,Finance,Medium,803,ChatGPT,2026,81038,18.06,99236.29,9,5.7,122.46,Slow Adopter
ORG_4775,Education,Small,159,ChatGPT,2022,17492,19.13,29151.46,7,11.68,166.66,Slow Adopter
ORG_4776,Retail,Large,9902,ChatGPT,2022,224807,18.48,453941.83,10,15.82,201.93,Early Adopter
ORG_4777,Education,Small,126,ChatGPT,2022,17720,19.43,27239.24,10,28.01,153.72,Early Adopter
ORG_4778,Retail,Small,123,Copilot,2024,11891,21.04,16379.82,5,24.14,137.75,Early Adopter
ORG_4779,Education,Small,61,Midjourney,2026,21836,12.42,38750.86,10,6.23,177.46,Slow Adopter
ORG_4780,Retail,Small,39,Copilot,2025,12049,39.94,7714.73,8,38.65,64.03,AI Leader
ORG_4781,Retail,Small,170,Claude,2026,21132,22.32,21372.87,7,6.05,101.14,Slow Adopter
ORG_4782,Manufacturing,Small,41,Claude,2024,8358,26.09,16053.9,9,22.73,192.08,Early Adopter
ORG_4783,Retail,Large,7087,Gemini,2025,208389,47.78,371508.0,3,33.53,178.28,AI Leader
ORG_4784,Healthcare,Medium,556,Copilot,2026,83728,13.94,89453.48,10,12.56,106.84,Slow Adopter
ORG_4785,Healthcare,Medium,573,Gemini,2022,71648,22.46,56132.7,9,7.98,78.35,Slow Adopter
ORG_4786,Finance,Small,100,Copilot,2022,21094,37.11,54427.83,10,39.73,258.03,AI Leader
ORG_4787,Education,Small,39,Claude,2021,19690,26.42,24379.41,3,13.2,123.82,Slow Adopter
ORG_4788,Education,Large,5686,ChatGPT,2025,217772,33.58,247556.48,7,35.27,113.68,AI Leader
ORG_4789,Manufacturing,Small,110,ChatGPT,2022,15316,20.32,33975.01,9,10.13,221.83,Slow Adopter
ORG_4790,Education,Small,82,ChatGPT,2026,18541,27.52,33374.94,3,19.84,180.01,Early Adopter
ORG_4791,Healthcare,Medium,211,ChatGPT,2024,81260,31.07,186592.16,7,30.76,229.62,AI Leader
ORG_4792,IT,Medium,519,ChatGPT,2022,96395,35.31,195856.81,8,34.1,203.18,AI Leader
ORG_4793,Finance,Medium,220,ChatGPT,2024,76830,29.68,152519.5,8,25.46,198.52,Early Adopter
ORG_4794,Education,Medium,732,Gemini,2026,111326,29.09,209383.51,6,15.13,188.08,Early Adopter
ORG_4795,Retail,Medium,572,Claude,2024,121710,25.88,175908.6,4,22.92,144.53,Early Adopter
ORG_4796,Healthcare,Small,125,Midjourney,2020,19983,30.95,28479.07,3,21.12,142.52,Early Adopter
ORG_4797,Healthcare,Large,2567,Gemini,2025,331383,26.29,345813.92,9,21.49,104.35,Early Adopter
ORG_4798,Manufacturing,Small,181,ChatGPT,2025,14055,38.3,26077.08,5,38.38,185.54,AI Leader
ORG_4799,Retail,Small,180,Gemini,2026,12027,31.06,23447.02,10,22.95,194.95,Early Adopter
ORG_4800,IT,Medium,998,ChatGPT,2023,61903,20.15,168724.08,3,26.08,272.56,Early Adopter
ORG_4801,Education,Medium,831,Gemini,2024,86079,21.47,101256.24,6,15.24,117.63,Early Adopter
ORG_4802,Healthcare,Large,3336,Gemini,2026,282793,36.45,388214.79,9,25.36,137.28,Early Adopter
ORG_4803,IT,Medium,639,Midjourney,2022,52569,18.69,136096.8,7,12.1,258.89,Slow Adopter
ORG_4804,Healthcare,Medium,510,Gemini,2025,54351,40.35,67677.55,5,23.61,124.52,Early Adopter
ORG_4805,Manufacturing,Small,101,Copilot,2024,14224,34.41,23104.09,7,35.48,162.43,AI Leader
ORG_4806,IT,Medium,868,ChatGPT,2020,70634,24.63,173502.91,6,22.46,245.64,Early Adopter
ORG_4807,Finance,Large,1580,Midjourney,2026,445911,19.95,575114.3,4,29.13,128.98,Early Adopter
ORG_4808,Retail,Large,7633,Gemini,2026,261992,35.66,282482.3,10,22.6,107.82,Early Adopter
ORG_4809,Healthcare,Medium,355,Copilot,2023,145011,10.99,286535.33,8,15.87,197.6,Early Adopter
ORG_4810,Finance,Large,7058,Claude,2024,403457,35.2,428010.7,6,39.34,106.09,AI Leader
ORG_4811,Healthcare,Large,9691,Copilot,2025,252923,41.38,285386.3,10,23.23,112.84,Early Adopter
ORG_4812,Healthcare,Small,150,Claude,2025,26023,35.62,19372.11,10,30.85,74.44,AI Leader
ORG_4813,Healthcare,Small,54,Gemini,2026,20214,30.75,55867.28,7,17.58,276.38,Early Adopter
ORG_4814,Healthcare,Large,1183,Gemini,2022,357589,24.77,448462.69,9,25.92,125.41,Early Adopter
ORG_4815,Manufacturing,Medium,858,Gemini,2026,50967,26.33,98840.07,7,12.77,193.93,Slow Adopter
ORG_4816,IT,Large,1738,Gemini,2025,144529,21.69,344740.07,9,9.38,238.53,Slow Adopter
ORG_4817,Finance,Small,149,ChatGPT,2026,16753,39.63,37606.49,10,29.98,224.48,Early Adopter
ORG_4818,Healthcare,Medium,449,Copilot,2022,70542,30.55,182225.21,9,32.07,258.32,AI Leader
ORG_4819,Finance,Small,194,ChatGPT,2026,13930,12.19,16115.43,4,7.76,115.69,Slow Adopter
ORG_4820,IT,Medium,632,Gemini,2025,73922,16.65,114126.13,6,3.18,154.39,Slow Adopter
ORG_4821,IT,Medium,920,ChatGPT,2023,62769,24.33,51035.75,7,20.82,81.31,Early Adopter
ORG_4822,Manufacturing,Large,7019,Claude,2026,245969,18.08,619869.09,10,13.61,252.01,Slow Adopter
ORG_4823,Healthcare,Small,152,ChatGPT,2020,10550,19.62,17903.02,5,20.3,169.7,Early Adopter
ORG_4824,Education,Medium,212,ChatGPT,2025,56227,24.8,93721.13,10,7.98,166.68,Slow Adopter
ORG_4825,Education,Medium,611,Gemini,2024,108647,22.78,165043.47,6,18.0,151.91,Early Adopter
ORG_4826,Healthcare,Medium,401,ChatGPT,2025,49058,20.87,44096.71,6,11.26,89.89,Slow Adopter
ORG_4827,Healthcare,Medium,501,Midjourney,2024,127721,44.48,277049.96,7,30.16,216.92,AI Leader
ORG_4828,Healthcare,Small,67,ChatGPT,2026,16138,44.7,23381.36,7,38.29,144.88,AI Leader
ORG_4829,Retail,Medium,894,ChatGPT,2023,84823,21.49,180108.11,3,11.28,212.33,Slow Adopter
ORG_4830,IT,Small,192,Claude,2025,21163,29.51,46066.05,8,24.11,217.67,Early Adopter
ORG_4831,IT,Small,182,Gemini,2023,7011,29.24,7287.09,4,32.2,103.94,AI Leader
ORG_4832,Finance,Medium,494,ChatGPT,2024,63390,24.85,45592.38,7,9.72,71.92,Slow Adopter
ORG_4833,Manufacturing,Medium,616,ChatGPT,2024,86675,18.05,65571.71,7,11.32,75.65,Slow Adopter
ORG_4834,Finance,Small,174,ChatGPT,2024,7709,29.76,12705.44,8,16.72,164.81,Early Adopter
ORG_4835,Manufacturing,Small,193,Claude,2025,19280,19.65,14094.81,9,5.13,73.11,Slow Adopter
ORG_4836,Manufacturing,Small,125,ChatGPT,2020,17200,30.57,41287.8,5,30.56,240.05,AI Leader
ORG_4837,Education,Medium,290,Copilot,2021,64182,30.31,95207.35,8,22.28,148.34,Early Adopter
ORG_4838,Retail,Medium,560,ChatGPT,2026,82524,37.18,194659.87,7,37.75,235.88,AI Leader
ORG_4839,Healthcare,Medium,329,ChatGPT,2026,103499,16.23,184749.15,9,4.03,178.5,Slow Adopter
ORG_4840,IT,Medium,731,Midjourney,2022,70031,37.1,181746.22,10,38.92,259.52,AI Leader
ORG_4841,Healthcare,Small,156,Copilot,2023,14976,19.98,15746.6,6,26.16,105.15,Early Adopter
ORG_4842,Education,Small,115,Gemini,2023,17188,13.25,21366.48,6,5.27,124.31,Slow Adopter
ORG_4843,IT,Small,179,Gemini,2026,7329,40.63,6422.94,7,29.37,87.64,Early Adopter
ORG_4844,Education,Small,107,Copilot,2025,15598,36.5,38137.91,9,35.41,244.51,AI Leader
ORG_4845,Finance,Small,147,Copilot,2020,9724,23.55,9384.6,7,16.97,96.51,Early Adopter
ORG_4846,Retail,Large,4126,Claude,2021,249582,19.63,472497.17,7,28.31,189.32,Early Adopter
ORG_4847,Retail,Small,82,Gemini,2025,15457,35.31,29537.24,10,35.39,191.09,AI Leader
ORG_4848,Education,Medium,703,ChatGPT,2024,34242,35.7,72966.38,7,38.6,213.09,AI Leader
ORG_4849,Retail,Small,63,Gemini,2025,14699,31.93,18777.36,8,21.12,127.75,Early Adopter
ORG_4850,Healthcare,Small,83,ChatGPT,2025,7164,18.88,15562.92,10,24.89,217.24,Early Adopter
ORG_4851,Finance,Medium,384,ChatGPT,2026,96444,14.97,87056.31,5,8.01,90.27,Slow Adopter
ORG_4852,Education,Medium,407,ChatGPT,2024,45882,36.54,79866.74,8,35.77,174.07,AI Leader
ORG_4853,Finance,Small,62,Gemini,2026,7831,35.21,20298.26,8,29.77,259.2,Early Adopter
ORG_4854,Education,Medium,713,ChatGPT,2026,86587,35.5,117185.69,7,35.06,135.34,AI Leader
ORG_4855,IT,Medium,612,ChatGPT,2024,69403,33.67,169397.48,3,24.38,244.08,Early Adopter
ORG_4856,Retail,Medium,210,Copilot,2021,90688,25.21,232819.63,6,37.69,256.73,AI Leader
ORG_4857,Retail,Medium,830,ChatGPT,2023,113538,24.28,244298.91,6,28.64,215.17,Early Adopter
ORG_4858,Healthcare,Small,176,Gemini,2020,18367,12.34,48783.89,7,6.04,265.61,Slow Adopter
ORG_4859,Manufacturing,Large,7728,ChatGPT,2024,421570,26.51,978214.35,10,12.08,232.04,Slow Adopter
ORG_4860,Manufacturing,Small,121,ChatGPT,2025,21458,16.27,27381.0,4,29.1,127.6,Early Adopter
ORG_4861,Manufacturing,Small,40,Gemini,2026,8548,27.53,12338.77,9,19.0,144.35,Early Adopter
ORG_4862,Education,Medium,212,Claude,2023,81856,16.68,216889.08,9,18.83,264.96,Early Adopter
ORG_4863,Finance,Large,5612,Gemini,2024,340434,29.52,792083.99,6,6.8,232.67,Slow Adopter
ORG_4864,Manufacturing,Medium,510,ChatGPT,2024,86152,28.48,120004.27,5,31.97,139.29,AI Leader
ORG_4865,Manufacturing,Large,1292,Claude,2026,259008,37.83,302571.68,4,37.67,116.82,AI Leader
ORG_4866,Manufacturing,Medium,995,Midjourney,2020,82769,28.22,170138.33,7,25.86,205.56,Early Adopter
ORG_4867,Healthcare,Small,128,Copilot,2023,10337,17.55,13900.78,7,13.15,134.48,Slow Adopter
ORG_4868,Retail,Small,156,Gemini,2026,10671,37.06,25997.64,10,31.28,243.63,AI Leader
ORG_4869,Finance,Large,2080,ChatGPT,2026,365978,16.16,600889.3,5,13.9,164.19,Slow Adopter
